Planet number, Real Period, Calculated Period, Period uncertainty, Result, Real t0, t0 calculated, t0 result, TLS outcome, G2 star
Planet D2.85,  295.9460792928865, 21.05558 d, 0.004517501571520199, Wrong Period,  202.54563039033607 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D2.86,  242.74210691284156, 65.01225 d, 0.020306441815279186, Wrong Period,  185.32507294919805 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D2.87,  268.6115272573663, 218.41384 d, 0.17035172894780715, Wrong Period,  241.21419171603566 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D2.88,  244.3395311984043, 2.29408 d, 0.00023507023856650378, Wrong Period,  144.21250076953731 d, 2.25929 d, Wrong t0 value, Transit not found
Planet D2.89,  273.77616894009304, 2.29408 d, 0.00023507023856650378, Wrong Period,  125.23593756838405 d, 2.25929 d, Wrong t0 value, Transit not found
Planet D2.90,  237.82274175057327, 2.29408 d, 0.00023507023856650378, Wrong Period,  231.43156502265947 d, 1.16562 d, Wrong t0 value, Transit not found
Planet D2.91,  297.75104660034935, 129.15005 d, 0.06762366617471116, Wrong Period,  59.16945918278471 d, 28.87886 d, Wrong t0 value, Transit not found
Planet D2.92,  247.08306524177152, 218.41384 d, 0.17035172894780715, Wrong Period,  163.88662948757778 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D2.93,  239.8253803592608, 218.41384 d, 0.17035172894780715, Wrong Period,  78.63587014181742 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D2.94,  295.97038595704146, 65.01225 d, 0.020306441815279186, Wrong Period,  284.90199396587116 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D2.95,  297.7105445241086, 352.31714 d, 0.25776129065860687, Wrong Period,  132.456167124909 d, 269.91428 d, Wrong t0 value, Transit not found
Planet D2.96,  236.65791713493107, 218.41384 d, 0.17035172894780715, Wrong Period,  171.32724827230334 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D2.97,  249.1993742020627, 129.15005 d, 0.06762366617471116, Wrong Period,  51.352817070529774 d, 28.87886 d, Wrong t0 value, Transit not found
Planet D2.98,  262.3049091354317, 129.15005 d, 0.06762366617471116, Wrong Period,  47.36909984906309 d, 28.87886 d, Wrong t0 value, Transit not found
Planet D2.99,  236.4066159248879, nan d, -182.1917299712955, Wrong Period,  231.5389855546663 d, no values d, Wrong t0 value, Transit not found
Planet D2.100,  262.30134149257725, nan d, -182.1917299712955, Wrong Period,  178.91833401758814 d, no values d, Wrong t0 value, Transit not found
Planet D3.1,  234.6686771744317, 65.01225 d, 0.020306441815279186, Wrong Period,  16.726086829583963 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D3.2,  228.87051662314354, 65.01225 d, 0.020306441815279186, Wrong Period,  8.388516688775349 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D3.3,  293.73805569468107, 218.41384 d, 0.17035172894780715, Wrong Period,  127.27192554167587 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D3.4,  287.772950457182, nan d, -182.1917299712955, Wrong Period,  269.091000867434 d, no values d, Wrong t0 value, Transit not found
Planet D3.5,  297.79646114671607, 21.05558 d, 0.004517501571520199, Wrong Period,  69.07731565194845 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D3.6,  235.29450390534836, nan d, -182.1917299712955, Wrong Period,  7.7014596192411275 d, no values d, Wrong t0 value, Transit not found
Planet D3.7,  270.46752318253857, 2.29408 d, 0.00023507023856650378, Wrong Period,  134.49362609665397 d, 2.25929 d, Wrong t0 value, Transit not found
Planet D3.8,  246.7944918144391, 218.41384 d, 0.17035172894780715, Wrong Period,  6.2249641819456665 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D3.9,  246.82342304847523, 21.05558 d, 0.004517501571520199, Wrong Period,  229.30243998672117 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D3.10,  292.5312547847131, 129.15005 d, 0.06762366617471116, Wrong Period,  219.96406721401868 d, 28.87886 d, Wrong t0 value, Transit not found
Planet D3.11,  276.081746298442, 8.45410 d, 0.0008920020311187216, Wrong Period,  32.32743908584193 d, 1.71357 d, Wrong t0 value, Transit not found
Planet D3.12,  240.85290729919518, 218.41384 d, 0.17035172894780715, Wrong Period,  132.98621586487377 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D3.13,  233.9562434062614, 8.45410 d, 0.0008920020311187216, Wrong Period,  86.95181538029829 d, 1.71357 d, Wrong t0 value, Transit not found
Planet D3.14,  225.47795862028426, 7.99926 d, 0.001657190366949557, Wrong Period,  217.16601569773152 d, 0.45280 d, Wrong t0 value, Transit not found
Planet D3.15,  246.75070575508158, 8.45410 d, 0.0008920020311187216, Wrong Period,  68.33606139150352 d, 1.70211 d, Wrong t0 value, Transit not found
Planet D3.16,  272.16201372170474, 352.31714 d, 0.25776129065860687, Wrong Period,  74.08776571282304 d, 269.91428 d, Wrong t0 value, Transit not found
Planet D3.17,  278.38285107838885, 129.15005 d, 0.06762366617471116, Wrong Period,  21.944122687265192 d, 28.87886 d, Wrong t0 value, Transit not found
Planet D3.18,  278.000815916207, 21.05558 d, 0.004517501571520199, Wrong Period,  213.9428438224768 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D3.19,  286.12053736706935, 2.29408 d, 0.00023507023856650378, Wrong Period,  185.36029657110123 d, 2.25929 d, Wrong t0 value, Transit not found
Planet D3.20,  258.13602521406983, 7.99926 d, 0.001657190366949557, Wrong Period,  155.8056771187863 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D3.21,  265.3672955520244, 65.01225 d, 0.020306441815279186, Wrong Period,  198.512366801943 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D3.22,  299.98890218699125, 352.31714 d, 0.25776129065860687, Wrong Period,  107.5510142459371 d, 269.91428 d, Wrong t0 value, Transit not found
Planet D3.23,  254.98073094732624, nan d, -182.1917299712955, Wrong Period,  71.19751522575137 d, no values d, Wrong t0 value, Transit not found
Planet D3.24,  251.64359402293027, 8.45410 d, 0.0008920020311187216, Wrong Period,  43.94817327162389 d, 1.70211 d, Wrong t0 value, Transit not found
Planet D3.25,  275.3263356584159, 7.99926 d, 0.001657190366949557, Wrong Period,  60.598262818795945 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D3.26,  285.3873808335945, 129.15005 d, 0.06762366617471116, Wrong Period,  242.589612983427 d, 28.87886 d, Wrong t0 value, Transit not found
Planet D3.27,  282.87138159100704, 2.29408 d, 0.00023507023856650378, Wrong Period,  137.05266848105 d, 2.25929 d, Wrong t0 value, Transit not found
Planet D3.28,  284.4698100750222, 352.31714 d, 0.25776129065860687, Wrong Period,  215.6593460014881 d, 269.91428 d, Wrong t0 value, Transit not found
Planet D3.29,  297.03933033941667, 8.45410 d, 0.0008920020311187216, Wrong Period,  174.13781712063462 d, 1.71357 d, Wrong t0 value, Transit not found
Planet D3.30,  260.7114736343773, 2.29408 d, 0.00023507023856650378, Wrong Period,  140.5516552350377 d, 2.25929 d, Wrong t0 value, Transit not found
Planet D3.31,  283.96283296135437, 352.31714 d, 0.25776129065860687, Wrong Period,  271.91011076566076 d, 269.91428 d, Correct t0 value, Transit not found
Planet D3.32,  257.304176721158, 360.16453 d, 0.26544460913777357, Wrong Period,  7.3665604124325474 d, 359.79457 d, Wrong t0 value, Transit not found
Planet D3.33,  281.8154352011027, 65.01225 d, 0.020306441815279186, Wrong Period,  43.387144882459175 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D3.34,  269.63087837859985, 360.16453 d, 0.26544460913777357, Wrong Period,  3.4259835393501197 d, 359.79457 d, Wrong t0 value, Transit not found
Planet D3.35,  284.7928730454293, 7.99926 d, 0.001657190366949557, Wrong Period,  282.5040124749716 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D3.36,  234.88495266437567, 7.99926 d, 0.001657190366949557, Wrong Period,  227.28408941640203 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D3.37,  299.88031596260817, 129.15005 d, 0.06762366617471116, Wrong Period,  167.92952558066153 d, 28.87886 d, Wrong t0 value, Transit not found
Planet D3.38,  291.0123660087004, 2.29408 d, 0.00023507023856650378, Wrong Period,  82.42778234584901 d, 2.25929 d, Wrong t0 value, Transit not found
Planet D3.39,  267.68565161496474, 218.41384 d, 0.17035172894780715, Wrong Period,  138.67731872389038 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D3.40,  299.0632745056097, 218.41384 d, 0.17035172894780715, Wrong Period,  258.8676730647027 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D3.41,  282.19918437125966, 8.45410 d, 0.0008920020311187216, Wrong Period,  143.8928094460795 d, 1.70246 d, Wrong t0 value, Transit not found
Planet D3.42,  234.6646080138657, nan d, -182.1917299712955, Wrong Period,  70.00639368318383 d, no values d, Wrong t0 value, Transit not found
Planet D3.43,  276.6842275211022, 2.29408 d, 0.00023507023856650378, Wrong Period,  144.77701610548817 d, 1.15873 d, Wrong t0 value, Transit not found
Planet D3.44,  284.04751969639466, 8.45410 d, 0.0008920020311187216, Wrong Period,  8.486288741800546 d, 1.71357 d, Wrong t0 value, Transit not found
Planet D3.45,  276.6171736514617, 65.01225 d, 0.020306441815279186, Wrong Period,  194.66015053706064 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D3.46,  299.474388166911, 8.45410 d, 0.0008920020311187216, Wrong Period,  258.9616788164259 d, 1.71357 d, Wrong t0 value, Transit not found
Planet D3.47,  243.75066550994936, 360.16453 d, 0.26544460913777357, Wrong Period,  179.79478702352904 d, 359.79457 d, Wrong t0 value, Transit not found
Planet D3.48,  277.89823025987954, 8.45410 d, 0.0008920020311187216, Wrong Period,  246.67722951453854 d, 1.71357 d, Wrong t0 value, Transit not found
Planet D3.49,  281.7274629644612, 352.31714 d, 0.25776129065860687, Wrong Period,  218.84636925827292 d, 269.91428 d, Wrong t0 value, Transit not found
Planet D3.50,  289.4720290491382, 7.99926 d, 0.001657190366949557, Wrong Period,  198.16205373722107 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D3.51,  234.30562281906865, 65.01225 d, 0.020306441815279186, Wrong Period,  200.03111586336712 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D3.52,  275.6962417040912, 360.16453 d, 0.26544460913777357, Wrong Period,  235.83085803659677 d, 359.79457 d, Wrong t0 value, Transit not found
Planet D3.53,  284.25163693046164, 360.16453 d, 0.26544460913777357, Wrong Period,  66.43739425299432 d, 359.79457 d, Wrong t0 value, Transit not found
Planet D3.54,  227.2295777760188, 65.01225 d, 0.020306441815279186, Wrong Period,  180.4815102125746 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D3.55,  288.26736730446976, 8.45410 d, 0.0008920020311187216, Wrong Period,  93.26971501183588 d, 1.70211 d, Wrong t0 value, Transit not found
Planet D3.56,  231.10866164005031, 65.01225 d, 0.020306441815279186, Wrong Period,  96.0424481025526 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D3.57,  285.12262145173685, 21.05558 d, 0.004517501571520199, Wrong Period,  198.4818646910443 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D3.58,  281.2225394457598, 65.01225 d, 0.020306441815279186, Wrong Period,  84.04894326438212 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D3.59,  269.8054373323051, 8.45410 d, 0.0008920020311187216, Wrong Period,  157.01910989063998 d, 1.70211 d, Wrong t0 value, Transit not found
Planet D3.60,  297.3960630014797, 2.29408 d, 0.00023507023856650378, Wrong Period,  205.90671071533689 d, 1.16238 d, Wrong t0 value, Transit not found
Planet D3.61,  275.08766057492574, 1.14705 d, 9.328826361543197e-05, Wrong Period,  124.4721620405751 d, 0.01590 d, Wrong t0 value, Transit not found
Planet D3.62,  228.9867854197267, nan d, -182.1917299712955, Wrong Period,  162.19416957841645 d, no values d, Wrong t0 value, Transit not found
Planet D3.63,  244.09927383843797, 2.29408 d, 0.00023507023856650378, Wrong Period,  92.24097148057493 d, 2.25929 d, Wrong t0 value, Transit not found
Planet D3.64,  236.92005125547234, 129.15005 d, 0.06762366617471116, Wrong Period,  89.86413079917328 d, 28.87886 d, Wrong t0 value, Transit not found
Planet D3.65,  289.33079355645526, 21.05558 d, 0.004517501571520199, Wrong Period,  87.01307327536647 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D3.66,  251.5802837063098, 7.99926 d, 0.001657190366949557, Wrong Period,  208.32810001161604 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D3.67,  269.41283949955476, 129.15005 d, 0.06762366617471116, Wrong Period,  178.04407606923493 d, 28.87886 d, Wrong t0 value, Transit not found
Planet D3.68,  243.81257834602025, 21.05558 d, 0.004517501571520199, Wrong Period,  205.15435038087278 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D3.69,  260.3101770905075, 65.01225 d, 0.020306441815279186, Wrong Period,  194.90649641695416 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D3.70,  296.2389078916725, nan d, -182.1917299712955, Wrong Period,  145.9946246164167 d, no values d, Wrong t0 value, Transit not found
Planet D3.71,  283.51084128740376, nan d, -182.1917299712955, Wrong Period,  36.92107578935893 d, no values d, Wrong t0 value, Transit not found
Planet D3.72,  274.31211079240734, nan d, -182.1917299712955, Wrong Period,  118.78706092962511 d, no values d, Wrong t0 value, Transit not found
Planet D3.73,  230.28844916418834, 65.01225 d, 0.020306441815279186, Wrong Period,  219.80066541157439 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D3.74,  299.2830857946949, 352.31714 d, 0.25776129065860687, Wrong Period,  236.20146791675023 d, 269.91428 d, Wrong t0 value, Transit not found
Planet D3.75,  246.3945324240156, 360.16453 d, 0.26544460913777357, Wrong Period,  188.3949967934729 d, 359.79457 d, Wrong t0 value, Transit not found
Planet D3.76,  267.73402499554214, 218.41384 d, 0.17035172894780715, Wrong Period,  89.9524171759972 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D3.77,  282.8416834673558, 21.05558 d, 0.004517501571520199, Wrong Period,  144.9248863534291 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D3.78,  296.2405655941228, 65.01225 d, 0.020306441815279186, Wrong Period,  22.284789024198464 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D3.79,  230.83031983572258, 218.41384 d, 0.17035172894780715, Wrong Period,  209.8688815979644 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D3.80,  280.32489252677584, 65.01225 d, 0.020306441815279186, Wrong Period,  2.9860095953194294 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D3.81,  241.06037196263344, 352.31714 d, 0.25776129065860687, Wrong Period,  37.0039144443611 d, 269.91428 d, Wrong t0 value, Transit not found
Planet D3.82,  242.28358538449217, 8.45410 d, 0.0008920020311187216, Wrong Period,  203.03799259763767 d, 1.70211 d, Wrong t0 value, Transit not found
Planet D3.83,  299.80228527876295, 129.15005 d, 0.06762366617471116, Wrong Period,  141.49516992310902 d, 28.87886 d, Wrong t0 value, Transit not found
Planet D3.84,  234.6241326784552, 67.39779 d, 0.014205943940993393, Wrong Period,  19.49563309579544 d, 52.01191 d, Wrong t0 value, Transit not found
Planet D3.85,  258.06606835219907, 7.99926 d, 0.001657190366949557, Wrong Period,  60.40293807326354 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D3.86,  252.78924725642156, 7.99926 d, 0.001657190366949557, Wrong Period,  40.285946105541306 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D3.87,  281.9529622889746, 352.31714 d, 0.25776129065860687, Wrong Period,  269.9270015315252 d, 269.89980 d, Correct t0 value, Transit not found
Planet D3.88,  250.18508354587533, nan d, -182.1917299712955, Wrong Period,  250.10978610489317 d, no values d, Wrong t0 value, Transit not found
Planet D3.89,  267.0775448059877, 352.31714 d, 0.25776129065860687, Wrong Period,  149.00277692195525 d, 269.91428 d, Wrong t0 value, Transit not found
Planet D3.90,  251.84851651617436, 7.99926 d, 0.001657190366949557, Wrong Period,  10.503099906833297 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D3.91,  279.195739934109, 129.15005 d, 0.06762366617471116, Wrong Period,  62.26363284863651 d, 28.87886 d, Wrong t0 value, Transit not found
Planet D3.92,  286.89787937009754, 8.45410 d, 0.0008920020311187216, Wrong Period,  281.59217412546127 d, 1.71357 d, Wrong t0 value, Transit not found
Planet D3.93,  249.2134358735486, 21.05558 d, 0.004517501571520199, Wrong Period,  13.219619136615206 d, 17.42288 d, Correct t0 value, Transit not found
Planet D3.94,  249.23659535945342, 8.45410 d, 0.0008920020311187216, Wrong Period,  12.163749151660772 d, 1.70211 d, Wrong t0 value, Transit not found
Planet D3.95,  299.05333837165836, 7.99926 d, 0.001657190366949557, Wrong Period,  210.45734001082238 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D3.96,  283.33154183698986, 65.01225 d, 0.020306441815279186, Wrong Period,  260.57154735477417 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D3.97,  263.40796626122153, 21.05558 d, 0.004517501571520199, Wrong Period,  226.68740038773734 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D3.98,  229.87792492170672, 165.11618 d, 0.0469168434104148, Wrong Period,  30.214068030206718 d, 59.57535 d, Wrong t0 value, Transit not found
Planet D3.99,  279.7584328632853, 65.01225 d, 0.020306441815279186, Wrong Period,  160.05061814428137 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D3.100,  242.25954899454766, 161.46454 d, 0.09111128011159053, Wrong Period,  115.07494680049336 d, 115.09455 d, Correct t0 value, Transit not found
Planet D4.1,  243.8408599234271, 352.31714 d, 0.25776129065860687, Wrong Period,  63.893251882421396 d, 269.91428 d, Wrong t0 value, Transit not found
Planet D4.2,  296.9382244876472, 360.16453 d, 0.26544460913777357, Wrong Period,  167.03662721140006 d, 359.79457 d, Wrong t0 value, Transit not found
Planet D4.3,  297.63496587953745, 7.99926 d, 0.001657190366949557, Wrong Period,  34.94800208294616 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D4.4,  238.5221810540801, 129.15005 d, 0.06762366617471116, Wrong Period,  116.18509500687497 d, 28.87886 d, Wrong t0 value, Transit not found
Planet D4.5,  265.84667937728045, 65.01225 d, 0.020306441815279186, Wrong Period,  15.28858341703226 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D4.6,  227.7970457139004, 7.99926 d, 0.001657190366949557, Wrong Period,  137.30406569694108 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D4.7,  243.0789662482058, 65.01225 d, 0.020306441815279186, Wrong Period,  25.360654625962272 d, 27.48720 d, Correct t0 value, Transit not found
Planet D4.8,  283.0707460675323, 65.01225 d, 0.020306441815279186, Wrong Period,  11.913857518703482 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D4.9,  279.3406069490596, 360.16453 d, 0.26544460913777357, Wrong Period,  52.797896175355696 d, 359.79457 d, Wrong t0 value, Transit not found
Planet D4.10,  295.31096162378844, 360.16453 d, 0.26544460913777357, Wrong Period,  215.5655487218268 d, 359.79457 d, Wrong t0 value, Transit not found
Planet D4.11,  264.95863778841954, 218.41384 d, 0.17035172894780715, Wrong Period,  114.59667017052712 d, 113.85365 d, Correct t0 value, Transit not found
Planet D4.12,  263.4154343117489, 21.05558 d, 0.004517501571520199, Wrong Period,  196.45033104931798 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D4.13,  232.3182984701008, 218.41384 d, 0.17035172894780715, Wrong Period,  140.90215418094328 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D4.14,  249.7646491617623, 8.45410 d, 0.0008920020311187216, Wrong Period,  217.60270509511028 d, 1.70211 d, Wrong t0 value, Transit not found
Planet D4.15,  260.5712700492341, 21.05558 d, 0.004517501571520199, Wrong Period,  257.864775697033 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D4.16,  284.73149085829095, 7.99926 d, 0.001657190366949557, Wrong Period,  194.01367965315958 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D4.17,  271.06060062474324, 21.05558 d, 0.004517501571520199, Wrong Period,  255.16812765304488 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D4.18,  279.54904284073, 65.01225 d, 0.020306441815279186, Wrong Period,  246.11370208320335 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D4.19,  273.92136220641225, 218.41384 d, 0.17035172894780715, Wrong Period,  240.41780168822 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D4.20,  244.58990228984857, 2.29408 d, 0.00023507023856650378, Wrong Period,  164.82144197133147 d, 2.25929 d, Wrong t0 value, Transit not found
Planet D4.21,  299.08264730564986, nan d, -182.1917299712955, Wrong Period,  79.82955220084635 d, no values d, Wrong t0 value, Transit not found
Planet D4.22,  227.05189577433867, 65.01225 d, 0.020306441815279186, Wrong Period,  103.91964799426245 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D4.23,  252.32674952949571, 218.41384 d, 0.17035172894780715, Wrong Period,  127.26560245204846 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D4.24,  229.69848747019782, nan d, -182.1917299712955, Wrong Period,  78.47415461487309 d, no values d, Wrong t0 value, Transit not found
Planet D4.25,  265.56548836248487, 218.41384 d, 0.17035172894780715, Wrong Period,  263.583905791181 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D4.26,  228.00996313238988, 129.15005 d, 0.06762366617471116, Wrong Period,  98.52762266273315 d, 28.87886 d, Wrong t0 value, Transit not found
Planet D4.27,  280.0378500872426, 218.41384 d, 0.17035172894780715, Wrong Period,  177.9003259461965 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D4.28,  290.11005151142945, 7.99926 d, 0.001657190366949557, Wrong Period,  219.54605759429373 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D4.29,  279.0726117871004, 8.45410 d, 0.0008920020311187216, Wrong Period,  89.15125287468958 d, 1.71357 d, Wrong t0 value, Transit not found
Planet D4.30,  279.9570370253653, 7.99926 d, 0.001657190366949557, Wrong Period,  140.29826414926706 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D4.31,  246.07886779242568, 7.99926 d, 0.001657190366949557, Wrong Period,  80.15557817346973 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D4.32,  265.2317486014383, 360.16453 d, 0.26544460913777357, Wrong Period,  247.89285502077155 d, 359.79457 d, Wrong t0 value, Transit not found
Planet D4.33,  275.43734211169897, 7.99926 d, 0.001657190366949557, Wrong Period,  196.78360566857828 d, 1.66328 d, Wrong t0 value, Transit not found
Planet D4.34,  229.58448302328804, 218.41384 d, 0.17035172894780715, Wrong Period,  52.74968263568809 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D4.35,  264.0207062594277, 360.16453 d, 0.26544460913777357, Wrong Period,  223.9000805715203 d, 359.79457 d, Wrong t0 value, Transit not found
Planet D4.36,  232.94344752279665, 218.41384 d, 0.17035172894780715, Wrong Period,  5.166287588399202 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D4.37,  293.83029786143743, 21.05558 d, 0.004517501571520199, Wrong Period,  272.72256176215285 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D4.38,  294.22717373384535, 129.15005 d, 0.06762366617471116, Wrong Period,  246.81582563150675 d, 28.87886 d, Wrong t0 value, Transit not found
Planet D4.39,  275.5737263223624, 129.15005 d, 0.06762366617471116, Wrong Period,  152.18016784812338 d, 28.87886 d, Wrong t0 value, Transit not found
Planet D4.40,  246.30237019892417, 218.41384 d, 0.17035172894780715, Wrong Period,  121.05924413539073 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D4.41,  243.17341963950315, 150.71937 d, 0.1246300275403911, Wrong Period,  130.17978929757322 d, 71.80668 d, Wrong t0 value, Transit not found
Planet D4.42,  271.6171087518176, 21.05558 d, 0.004517501571520199, Wrong Period,  134.66180154547123 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D4.43,  256.32163661320544, 2.29408 d, 0.00023507023856650378, Wrong Period,  13.269967044345446 d, 2.25929 d, Wrong t0 value, Transit not found
Planet D4.44,  266.29886770700716, 65.01225 d, 0.020306441815279186, Wrong Period,  168.1411850474917 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D4.45,  260.7524312045015, 218.41384 d, 0.17035172894780715, Wrong Period,  168.0376209230107 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D4.46,  274.71777429968637, nan d, -182.1917299712955, Wrong Period,  189.5634090955804 d, no values d, Wrong t0 value, Transit not found
Planet D4.47,  288.5628688207376, 218.41384 d, 0.17035172894780715, Wrong Period,  209.7701563476923 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D4.48,  239.06726069413247, 218.41384 d, 0.17035172894780715, Wrong Period,  25.91157883687167 d, 113.85365 d, Wrong t0 value, Transit not found
Planet D4.49,  244.6873739126891, nan d, -182.1917299712955, Wrong Period,  82.75703317068351 d, no values d, Wrong t0 value, Transit not found
Planet D4.50,  236.72794724739612, 65.01225 d, 0.020306441815279186, Wrong Period,  19.18377938871847 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D4.51,  256.7162361249867, 65.01225 d, 0.020306441815279186, Wrong Period,  212.89773574593173 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D4.52,  237.21972086061737, 65.01225 d, 0.020306441815279186, Wrong Period,  97.95325035998432 d, 27.48720 d, Wrong t0 value, Transit not found
Planet D4.53,  225.81083856789283, 8.78071 d, 0.0014074657598657225, Wrong Period,  172.80667340334514 d, 5.77693 d, Wrong t0 value, Transit not found
Planet D4.54,  274.2003421559107, 21.05558 d, 0.004517501571520199, Wrong Period,  65.03214867944095 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D4.55,  239.81776449866055, 352.31714 d, 0.25776129065860687, Wrong Period,  48.357841482284144 d, 269.91428 d, Wrong t0 value, Transit not found
Planet D4.56,  282.5999234763708, 352.31714 d, 0.25776129065860687, Wrong Period,  41.867851880648615 d, 269.91428 d, Wrong t0 value, Transit not found
Planet D4.57,  289.73903583733033, 21.05558 d, 0.004517501571520199, Wrong Period,  190.90816315585613 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D4.58,  298.06594883081505, 7.99926 d, 0.001657190366949557, Wrong Period,  8.203289607560409 d, 3.88204 d, Correct t0 value, Transit not found
Planet D4.59,  272.9561914702266, 8.45410 d, 0.0008920020311187216, Wrong Period,  143.53579630900066 d, 1.70211 d, Wrong t0 value, Transit not found
Planet D4.60,  283.68999673313886, 2.29408 d, 0.00023507023856650378, Wrong Period,  95.26069738724667 d, 2.25929 d, Wrong t0 value, Transit not found
Planet D4.61,  286.4579576921973, 21.05558 d, 0.004517501571520199, Wrong Period,  27.592830651026844 d, 17.42288 d, Wrong t0 value, Transit not found
Planet D4.62,  291.0783049467323, 1.14705 d, 9.328826361543197e-05, Wrong Period,  197.67264652481404 d, 0.34480 d, Wrong t0 value, Transit not found
Planet D4.63,  241.43663853737033, nan d, -182.1917299712955, Wrong Period,  151.7019369560726 d, no values d, Wrong t0 value, Transit not found
Planet D4.64,  286.73396990394417, 7.99926 d, 0.001657190366949557, Wrong Period,  256.1683709025591 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D4.65,  248.88840918322967, 360.16453 d, 0.26544460913777357, Wrong Period,  52.43971530348679 d, 359.79457 d, Wrong t0 value, Transit not found
Planet D4.66,  254.5757801467057, 7.99926 d, 0.001657190366949557, Wrong Period,  210.28387688850597 d, 3.88204 d, Wrong t0 value, Transit not found
Planet D4.67,  232.9489024193074, 2.29408 d, 0.00023507023856650378, Wrong Period,  134.94651377693893 d, 2.25929 d, Wrong t0 value, Transit not found
Planet D4.68,  247.78649354179888, 352.31714 d, 0.25776129065860687, Wrong Period,  10.01702244443876 d, 269.91428 d, Wrong t0 value, Transit not found
Planet D4.69,  232.70958692877812, 218.41384 d, 0.17035172894780715, Wrong Period,  47.56781002809729 d, 113.85365 d, Wrong t0 value, Transit not found
