Planet number, Real Period, Calculated Period, Period uncertainty, Result, Real t0, t0 calculated, t0 result, TLS outcome, G8 star
Planet A2.75,  56.696357787211234, 251.60321 d, 0.6168767362067911, Wrong Period,  14.410817942107549 d, 226.01006 d, Wrong t0 value, Transit not found
Planet A2.76,  56.19073153269569, 93.33923 d, 0.06578842874408508, Wrong Period,  12.864721079289142 d, 88.22914 d, Wrong t0 value, Transit not found
Planet A2.77,  31.35288489632972, 31.35297 d, 0.010241042213102958, Correct Period,  17.649353625805833 d, 17.62408 d, Correct t0 value, Found Correct Transit
Planet A2.78,  32.151213076127675, 1.51466 d, 0.00013513516619534371, Wrong Period,  10.340163510713516 d, 0.62009 d, Wrong t0 value, Transit not found
Planet A2.79,  56.913231173122675, 56.90450 d, 0.02834452337251747, Correct Period,  13.599389450707404 d, 13.65096 d, Correct t0 value, Found Correct Transit
Planet A2.80,  43.90341416396265, 226.72572 d, 0.28654100535801774, Wrong Period,  20.79001921400176 d, 176.83338 d, Wrong t0 value, Transit not found
Planet A2.81,  6.592233257842861, 6.59234 d, 0.0016006519331082103, Correct Period,  2.5133038632819025 d, 2.51962 d, Correct t0 value, Found Correct Transit
Planet A2.82,  7.501459641187708, 7.50220 d, 0.0026625120972387784, Correct Period,  5.862975381362995 d, 5.82346 d, Correct t0 value, Found Correct Transit
Planet A2.83,  25.028951157467976, 359.76665 d, 1.2611771681359585, Wrong Period,  1.355480026733232 d, 134.84607 d, Wrong t0 value, Transit not found
Planet A2.84,  32.63827500272681, 32.64172 d, 0.02431646837013801, Correct Period,  23.398250814728698 d, 23.34262 d, Correct t0 value, Found Correct Transit
Planet A2.85,  38.95056902754942, 203.09388 d, 0.43299223479782256, Wrong Period,  8.497825789367909 d, 179.40982 d, Wrong t0 value, Transit not found
Planet A2.86,  40.001094554037714, 225.51278 d, 0.5333237270027809, Wrong Period,  33.257386645570016 d, 43.51719 d, Wrong t0 value, Transit not found
Planet A2.87,  11.609664676962833, 11.60868 d, 0.0034037716009365226, Correct Period,  4.602989946130007 d, 4.66680 d, Correct t0 value, Found Correct Transit
Planet A2.88,  30.438455135602556, 225.51278 d, 0.4978733154336368, Wrong Period,  17.338988748509234 d, 43.51719 d, Wrong t0 value, Transit not found
Planet A2.89,  31.658109456818224, 1.12969 d, 6.093813467600295e-05, Wrong Period,  25.484621346993993 d, 0.84207 d, Wrong t0 value, Transit not found
Planet A2.90,  4.801703720224829, 4.80176 d, 0.0010489988274708928, Correct Period,  3.350817607514905 d, 3.34989 d, Correct t0 value, Found Correct Transit
Planet A2.91,  22.242454609805804, 22.24266 d, 0.011338371905495137, Correct Period,  16.855758969317105 d, 16.82553 d, Correct t0 value, Found Correct Transit
Planet A2.92,  14.936267263228316, 359.76665 d, 0.8624847331975616, Wrong Period,  9.723168461489959 d, 134.84607 d, Wrong t0 value, Transit not found
Planet A2.93,  7.644055931753988, 7.64392 d, 0.002339657133553441, Correct Period,  5.603513246386085 d, 5.60421 d, Correct t0 value, Found Correct Transit
Planet A2.94,  52.61834818233372, 225.51278 d, 0.4978733154336368, Wrong Period,  27.25570886850273 d, 43.51719 d, Wrong t0 value, Transit not found
Planet A2.95,  17.62651057318746, 226.72572 d, 0.25056502268488146, Wrong Period,  1.0769583143987247 d, 176.83338 d, Wrong t0 value, Transit not found
Planet A2.96,  22.769338909348285, 22.76919 d, 0.008355458010910866, Correct Period,  19.404444180114535 d, 19.39563 d, Correct t0 value, Found Correct Transit
Planet A2.97,  28.147574060852264, 251.68550 d, 0.575876969820456, Wrong Period,  2.34359003730578 d, 226.36842 d, Wrong t0 value, Transit not found
Planet A2.98,  18.67196424745659, 18.66962 d, 0.007695634436078791, Correct Period,  10.742314966603766 d, 10.79951 d, Correct t0 value, Found Correct Transit
Planet A2.99,  26.094213310414357, 203.03206 d, 0.370985404645765, Wrong Period,  3.40759322140023 d, 179.45535 d, Wrong t0 value, Transit not found
Planet A2.100,  66.89438771664294, 22.29133 d, 0.006498609403545075, Wrong Period,  14.02594963798585 d, 21.98466 d, Wrong t0 value, Transit not found
Planet A3.1,  33.71689748189182, 226.72572 d, 0.3222908113625209, Wrong Period,  24.160070205012882 d, 176.83338 d, Wrong t0 value, Transit not found
Planet A3.2,  20.108581952400005, 20.10928 d, 0.00708139373745631, Correct Period,  17.72387410328348 d, 17.71037 d, Correct t0 value, Found Correct Transit
Planet A3.3,  26.208375222564175, 359.76665 d, 1.2611771681359585, Wrong Period,  8.793604235674279 d, 134.84607 d, Wrong t0 value, Transit not found
Planet A3.4,  42.211858927743194, 84.43393 d, 0.03837031053734563, Wrong Period,  19.029300752211224 d, 61.19237 d, Wrong t0 value, Transit not found
Planet A3.5,  5.980028225382106, 5.98018 d, 0.0025294487759190964, Correct Period,  1.927700715370141 d, 1.91080 d, Correct t0 value, Found Correct Transit
Planet A3.6,  52.90498180190675, 4.82069 d, 0.0008435640949762124, Wrong Period,  2.8628904408664106 d, 4.77774 d, Correct t0 value, Transit not found
Planet A3.7,  9.484319328124657, 9.48411 d, 0.004159089342844702, Correct Period,  4.697612030836859 d, 4.71751 d, Correct t0 value, Found Correct Transit
Planet A3.8,  30.461255208207465, 360.03184 d, 0.26531422575996544, Wrong Period,  23.682391626542387 d, 359.94316 d, Wrong t0 value, Transit not found
Planet A3.9,  70.8341855006318, 360.29728 d, 1.526691376245708, Wrong Period,  55.79368188983726 d, 134.54295 d, Wrong t0 value, Transit not found
Planet A3.10,  62.31173565140198, 225.51278 d, 0.4978733154336368, Wrong Period,  37.58987632047061 d, 43.51719 d, Wrong t0 value, Transit not found
Planet A3.11,  35.98934565257728, 360.03184 d, 0.26531422575996544, Wrong Period,  17.66506342368413 d, 359.94316 d, Wrong t0 value, Transit not found
Planet A3.12,  31.649434538529906, 2.04368 d, 0.00013432601097074226, Wrong Period,  2.464674127229949 d, 1.03305 d, Correct t0 value, Transit not found
Planet A3.13,  16.600345094562662, 203.03206 d, 0.3398629009582663, Wrong Period,  6.673439311989202 d, 179.47116 d, Wrong t0 value, Transit not found
Planet A3.14,  21.620486318942618, 21.62266 d, 0.0077992540114308895, Correct Period,  0.3548322716038405 d, 0.31779 d, Correct t0 value, Found Correct Transit
Planet A3.15,  45.50535561164524, 251.35657 d, 0.575876969820456, Wrong Period,  8.194249757871793 d, 226.51583 d, Wrong t0 value, Transit not found
Planet A3.16,  27.19110270032307, 1.12969 d, 6.093813467600295e-05, Wrong Period,  19.456161186916255 d, 0.84207 d, Wrong t0 value, Transit not found
Planet A3.17,  45.01889912746813, 360.29728 d, 1.3939340618412643, Wrong Period,  41.77459357226834 d, 134.56664 d, Wrong t0 value, Transit not found
Planet A3.18,  3.0053523864898732, 3.00539 d, 0.0006739045889643247, Correct Period,  0.9894981898911316 d, 0.98045 d, Correct t0 value, Found Correct Transit
Planet A3.19,  60.21885262324689, 203.09388 d, 0.4333439749080412, Wrong Period,  50.29366367380375 d, 179.40982 d, Wrong t0 value, Transit not found
Planet A3.20,  30.079456776883802, 360.03184 d, 0.26531422575996544, Wrong Period,  21.815277339685164 d, 359.94316 d, Wrong t0 value, Transit not found
Planet A3.21,  33.230956938571424, 33.23781 d, 0.011067580761896068, Correct Period,  26.368221843653966 d, 26.33386 d, Correct t0 value, Found Correct Transit
Planet A3.22,  24.486947672718657, 359.76665 d, 1.2611771681359585, Wrong Period,  14.76806549750525 d, 134.84607 d, Wrong t0 value, Transit not found
Planet A3.23,  7.315952136504267, 226.72572 d, 0.21472478254186456, Wrong Period,  6.8740125523153015 d, 176.83338 d, Wrong t0 value, Transit not found
Planet A3.24,  31.452797162700747, 225.51278 d, 0.4978733154336368, Wrong Period,  15.546901216330975 d, 43.51719 d, Wrong t0 value, Transit not found
Planet A3.25,  21.052889533302483, 21.05257 d, 0.00903414217526155, Correct Period,  8.238633001149855 d, 8.27435 d, Correct t0 value, Found Correct Transit
Planet A3.26,  17.015128320045815, 17.01493 d, 0.005666100995735945, Correct Period,  4.403238820819496 d, 4.42042 d, Correct t0 value, Found Correct Transit
Planet A3.27,  55.85742242868644, 203.09388 d, 0.4333439749080412, Wrong Period,  5.290940428435857 d, 179.40982 d, Wrong t0 value, Transit not found
Planet A3.28,  44.28281310046913, 44.28227 d, 0.020283183264275806, Correct Period,  40.32191796664778 d, 40.34773 d, Correct t0 value, Found Correct Transit
Planet A3.29,  19.684055695074008, 93.33923 d, 0.05481510138766765, Wrong Period,  13.94688268859061 d, 88.22914 d, Wrong t0 value, Transit not found
Planet A3.30,  43.25896044248341, 225.51278 d, 0.4978733154336368, Wrong Period,  26.49672935061905 d, 43.51719 d, Wrong t0 value, Transit not found
Planet A3.31,  10.793265425891354, 202.97027 d, 0.3089035266817177, Wrong Period,  9.21568481911869 d, 179.53665 d, Wrong t0 value, Transit not found
Planet A3.32,  35.301412775393906, 203.09388 d, 0.4019825227016014, Wrong Period,  20.028604186744694 d, 179.40982 d, Wrong t0 value, Transit not found
Planet A3.33,  5.7452119916939575, 5.74534 d, 0.0013323237294935453, Correct Period,  0.7512350721632581 d, 0.74472 d, Correct t0 value, Found Correct Transit
Planet A3.34,  58.61254245653928, 251.43875 d, 0.6168767362067911, Wrong Period,  12.30184307733735 d, 226.42618 d, Wrong t0 value, Transit not found
Planet A3.35,  63.75554998626462, 1.12969 d, 6.093813467600295e-05, Wrong Period,  20.883487001431924 d, 0.84207 d, Wrong t0 value, Transit not found
Planet A3.36,  50.11741290449849, 100.23975 d, 0.04823466017329281, Wrong Period,  4.0657014012942705 d, 4.03982 d, Correct t0 value, Transit not found
Planet A3.37,  73.34834090156028, 4.82069 d, 0.0010543936219278294, Wrong Period,  55.28838435505806 d, 4.77774 d, Wrong t0 value, Transit not found
Planet A3.38,  62.7263153025308, 4.82069 d, 0.0010543936219278294, Wrong Period,  12.752459506669387 d, 4.77774 d, Wrong t0 value, Transit not found
Planet A3.39,  43.18086634483385, 203.09388 d, 0.40214574769153444, Wrong Period,  42.5582840349695 d, 179.40982 d, Wrong t0 value, Transit not found
Planet A3.40,  10.71046463575032, 360.03184 d, 0.19903453806375637, Wrong Period,  9.557089724039429 d, 359.94316 d, Wrong t0 value, Transit not found
Planet A3.41,  61.39546818022936, 122.77493 d, 0.04741560975624992, Wrong Period,  31.36483980799975 d, 92.81261 d, Wrong t0 value, Transit not found
Planet A3.42,  21.86357911071196, 4.82069 d, 0.0010543936219278294, Wrong Period,  16.208410169112252 d, 4.77440 d, Wrong t0 value, Transit not found
Planet A3.43,  57.21513914166927, 1.51466 d, 0.00013513516619534371, Wrong Period,  55.98318629749435 d, 0.62009 d, Wrong t0 value, Transit not found
Planet A3.44,  33.93239019636535, 33.93371 d, 0.014223589083890431, Correct Period,  25.623652448121877 d, 25.59238 d, Correct t0 value, Found Correct Transit
Planet A3.45,  15.107569006087736, 15.10840 d, 0.005802490195563337, Correct Period,  3.7061995346015246 d, 3.67275 d, Correct t0 value, Found Correct Transit
Planet A3.46,  18.680217398982425, 18.67988 d, 0.007701276393802914, Correct Period,  11.456726710129402 d, 11.46513 d, Correct t0 value, Found Correct Transit
Planet A3.47,  71.33230939394286, 4.82069 d, 0.0008435640949762124, Wrong Period,  33.69556904186311 d, 4.78170 d, Wrong t0 value, Transit not found
Planet A3.48,  32.98129361791043, 359.76665 d, 1.3939340618412643, Wrong Period,  29.141648449268363 d, 134.84607 d, Wrong t0 value, Transit not found
Planet A3.49,  65.99128906627142, 65.98311 d, 0.041440864930279986, Correct Period,  64.03824348253535 d, 64.07150 d, Correct t0 value, Found Correct Transit
Planet A3.50,  22.475962824836706, 251.68550 d, 0.5346262083681239, Wrong Period,  4.04304509338767 d, 226.36842 d, Wrong t0 value, Transit not found
Planet A3.51,  52.551008049315136, 4.82069 d, 0.0010543936219278294, Wrong Period,  7.034272119533984 d, 4.77774 d, Correct t0 value, Transit not found
Planet A3.52,  42.84557983856918, 42.83771 d, 0.023289790434585456, Correct Period,  26.786341639434198 d, 26.84921 d, Correct t0 value, Found Correct Transit
Planet A3.53,  69.30011980513002, 360.29728 d, 1.526691376245708, Wrong Period,  25.858929985004988 d, 134.54295 d, Wrong t0 value, Transit not found
Planet A3.54,  37.994171048649655, 1.51466 d, 0.00013513516619534371, Wrong Period,  7.66032687183425 d, 0.62009 d, Wrong t0 value, Transit not found
Planet A3.55,  2.657025429606957, 2.65714 d, 0.0007624690773055942, Correct Period,  0.7970158877574701 d, 0.78602 d, Correct t0 value, Found Correct Transit
Planet A3.56,  57.96560531840037, 225.51278 d, 0.4978733154336368, Wrong Period,  18.835404702541613 d, 43.51719 d, Wrong t0 value, Transit not found
Planet A3.57,  35.137228878852305, 35.13935 d, 0.01788361985916964, Correct Period,  16.957419569445346 d, 16.94775 d, Correct t0 value, Found Correct Transit
Planet A3.58,  10.254080992722459, 10.25315 d, 0.0028844182752409964, Correct Period,  2.9504261443698416 d, 3.03918 d, Correct t0 value, Found Correct Transit
Planet A3.59,  58.02498836239412, 274.44962 d, 0.09237606289806877, Wrong Period,  6.7547840338576615 d, 122.81340 d, Wrong t0 value, Transit not found
Planet A3.60,  17.677950701120825, 17.67763 d, 0.005963303920932361, Correct Period,  13.586102084083652 d, 13.60200 d, Correct t0 value, Found Correct Transit
Planet A3.61,  18.464638893166654, 18.46337 d, 0.00758248843175835, Correct Period,  4.596686587265598 d, 4.60950 d, Correct t0 value, Found Correct Transit
Planet A3.62,  17.118176287872235, 359.76665 d, 0.9290582346812073, Wrong Period,  1.256296336277629 d, 134.84607 d, Wrong t0 value, Transit not found
Planet A3.63,  7.933379270902846, 7.93334 d, 0.003688017462314175, Correct Period,  2.528169180328052 d, 2.54990 d, Correct t0 value, Found Correct Transit
Planet A3.64,  41.22382732708747, 225.51278 d, 0.5333237270027809, Wrong Period,  24.122822693811813 d, 43.51719 d, Wrong t0 value, Transit not found
Planet A3.65,  34.228547920818784, 251.35657 d, 0.575876969820456, Wrong Period,  4.143791779896258 d, 226.81235 d, Wrong t0 value, Transit not found
Planet A3.66,  70.32464923723006, 251.52096 d, 0.6168767362067911, Wrong Period,  11.730807830707061 d, 226.28188 d, Wrong t0 value, Transit not found
Planet A3.67,  18.855425413667472, 18.85554 d, 0.007796552401893919, Correct Period,  2.167791826217218 d, 2.16578 d, Correct t0 value, Found Correct Transit
Planet A3.68,  10.930594479937964, 10.93110 d, 0.003769487640553848, Correct Period,  0.8689174691802493 d, 0.86188 d, Correct t0 value, Found Correct Transit
Planet A3.69,  38.74199737305892, 203.09388 d, 0.43299223479782256, Wrong Period,  37.55749581732724 d, 179.40982 d, Wrong t0 value, Transit not found
Planet A3.70,  20.367325583251443, 359.76665 d, 1.2611771681359585, Wrong Period,  5.030523882505664 d, 134.84607 d, Wrong t0 value, Transit not found
Planet A3.71,  28.04030033769535, 28.03861 d, 0.013238241258438421, Correct Period,  9.61222439044789 d, 9.59114 d, Correct t0 value, Found Correct Transit
Planet A3.72,  1.7793367030949776, 1.77931 d, 0.00044668902162225965, Correct Period,  1.424484710134283 d, 1.15275 d, Correct t0 value, Found Correct Transit
Planet A3.73,  32.07443319276498, 359.76665 d, 1.3939340618412643, Wrong Period,  27.83659642366976 d, 134.84607 d, Wrong t0 value, Transit not found
Planet A3.74,  1.8509825189369304, 1.85097 d, 0.0003531266411700429, Correct Period,  0.12946810353920582 d, 0.13473 d, Correct t0 value, Found Correct Transit
Planet A3.75,  71.82633315953636, 71.83028 d, 0.03865719630143616, Correct Period,  16.29206227881069 d, 16.31340 d, Correct t0 value, Found Correct Transit
Planet A3.76,  40.68208992716644, 40.67749 d, 0.02173715743926863, Correct Period,  5.6788200833239255 d, 5.74190 d, Correct t0 value, Found Correct Transit
Planet A3.77,  3.1564851698112015, 3.15650 d, 0.000839325214939679, Correct Period,  0.5688035391918018 d, 0.56983 d, Correct t0 value, Found Correct Transit
Planet A3.78,  13.450830526943195, 13.45151 d, 0.00497078759778713, Correct Period,  0.8659267173281772 d, 0.84246 d, Correct t0 value, Found Correct Transit
Planet A3.79,  44.52170730733371, 226.72572 d, 0.28654100535801774, Wrong Period,  44.28999168113609 d, 176.83338 d, Wrong t0 value, Transit not found
Planet A3.80,  8.834144785553907, 8.83441 d, 0.0023645857441572105, Correct Period,  6.244825012883644 d, 6.22853 d, Correct t0 value, Found Correct Transit
Planet A3.81,  0.7864603833576733, 0.78645 d, 0.0001127964979413254, Correct Period,  0.15275769593401303 d, 0.15688 d, Correct t0 value, Found Correct Transit
Planet A3.82,  15.676150563252712, 203.03206 d, 0.3398629009582663, Wrong Period,  13.151724842492316 d, 179.47116 d, Wrong t0 value, Transit not found
Planet A3.83,  25.195153500514465, 25.19453 d, 0.013390487955067698, Correct Period,  11.336870895007221 d, 11.37851 d, Correct t0 value, Found Correct Transit
Planet A3.84,  54.982826562658204, 203.09388 d, 0.4333439749080412, Wrong Period,  30.758058701867746 d, 179.40982 d, Wrong t0 value, Transit not found
Planet A3.85,  36.871022209722575, 36.86912 d, 0.015887288735758176, Correct Period,  21.233401264544668 d, 21.26319 d, Correct t0 value, Found Correct Transit
Planet A3.86,  44.272012716252036, 225.51278 d, 0.4978733154336368, Wrong Period,  32.42576042873454 d, 43.51719 d, Wrong t0 value, Transit not found
Planet A3.87,  34.93415210935329, 251.35657 d, 0.575876969820456, Wrong Period,  16.473836693493737 d, 226.51583 d, Wrong t0 value, Transit not found
Planet A3.88,  39.00211733325926, 1.12969 d, 6.093813467600295e-05, Wrong Period,  26.509141253358766 d, 0.34092 d, Wrong t0 value, Transit not found
Planet A3.89,  19.684579799239042, 19.68760 d, 0.012386747648445606, Correct Period,  15.087239367797304 d, 15.02576 d, Correct t0 value, Found Correct Transit
Planet A3.90,  1.3106118383627796, 1.31063 d, 0.00022286210548683183, Correct Period,  0.20070232140104238 d, 0.19813 d, Correct t0 value, Found Correct Transit
Planet A3.91,  17.30677160955849, 359.76665 d, 0.9290582346812073, Wrong Period,  13.388982674802229 d, 134.84607 d, Wrong t0 value, Transit not found
Planet A3.92,  65.66299563461325, 360.03184 d, 0.26531422575996544, Wrong Period,  36.79041902918514 d, 359.94316 d, Wrong t0 value, Transit not found
Planet A3.93,  62.33720901379015, 225.51278 d, 0.4978733154336368, Wrong Period,  25.485693561097182 d, 43.51719 d, Wrong t0 value, Transit not found
Planet A3.94,  28.98336110265108, 28.98127 d, 0.009221378229135269, Correct Period,  19.73615073757192 d, 19.75580 d, Correct t0 value, Found Correct Transit
Planet A3.95,  62.58470615741042, 135.39649 d, 0.27012080270770866, Wrong Period,  44.38287759346434 d, 44.31458 d, Correct t0 value, Transit not found
Planet A3.96,  0.21559005436765089, 0.64675 d, 7.242379214711381e-05, Correct Period,  0.08865230352179075 d, 0.31227 d, Correct t0 value, Found Correct Transit
